ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,Bm25 Score,Lexical Score,Domain Score,Length_norm Score
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,2.2.2 Condition Power,0.205,0.093,0.575,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,2.2.3 Distribute Power,0.253,0.066,0.767,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,2.3.2 Regulate System Temperature,0.36,0.184,0.712,0.077,0.41,0.174
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,2.4.2 Analyze Radiation Exposure Data,0.221,0.269,0.424,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,2.4.3 Adjust Operations for Radiation Protection,0.237,0.413,0.211,0.071,0.074,0.151
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.1.1 Monitor Safety Standards (Automated safety checks),0.335,0.444,0.525,0.067,0.041,0.123
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.229,0.413,0.211,0.062,0.041,0.123
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.223,0.401,0.203,0.067,0.041,0.123
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.2.2 Analyze Safety Data,0.359,0.363,0.687,0.077,0.041,0.174
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.293,0.573,0.241,0.059,0.041,0.114
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.3.1 Monitor Orbital Environment for Debris,0.239,0.266,0.486,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.3.2 Implement Collision Avoidance Maneuvers,0.267,0.259,0.587,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,4.1.2 Request Resupply (Autonomous resupply request),0.209,0.206,0.455,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,5.1.2 Activate Backup Systems,0.214,0.197,0.211,0.077,0.41,0.174
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,7.1.2 Prepare for Hardware Installation,0.244,0.207,0.573,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.1.1 Monitor Orbital Parameters,0.239,0.182,0.586,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.1.2 Calculate Orbital Adjustments,0.221,0.142,0.57,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.2.1 Execute Orbital Maneuvers,0.264,0.252,0.586,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,1.1.3.2 Rotate Heater Stage,0.202,0.088,0.57,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,1.1.3.3 Hold Preform,0.218,0.104,0.605,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,1.1.6.1 Hold Spool,0.354,0.128,1.03,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,7.1.8 Support Platform Structure,0.267,0.262,0.586,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,7.1.9 Rotate Antenna,0.215,-0.006,0.725,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.2.3 Control Attitude Using Reaction Torque,0.237,0.152,0.614,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.2.5 Transfer Propellant,0.229,0.129,0.614,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.2.6 Store Propellant,0.257,0.143,0.688,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,8.2.7 Regulate Propellant Flow,0.246,0.194,0.593,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.287,0.338,0.563,0.0,0.0,0.0
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,3.1.1.1 Conduct Autonomous Safety Inspections,0.221,0.439,0.142,0.071,0.041,0.151
O.18,O.18 Crew Safety,The system shall include safety protocols to protect crew members during maintenance and operation in space.,4.1.3.1 Coordinate Automated Resource Transfer,0.258,0.234,0.586,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.1.5 Cool/ Anneal Fiber,0.265,0.14,0.721,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.1.6 Spool Fiber,0.308,0.202,0.79,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.1.8 Correct Defects,0.257,0.098,0.742,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.2.1 Collect Real-Time Production Data,0.214,0.336,0.268,0.036,0.042,0.086
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.2.2 Analyze Production Efficiency,0.363,0.332,0.824,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.2.4 Generate Production Reports,0.294,0.17,0.781,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.2.5 Transmit Data to Ground Control,0.399,0.155,1.093,0.037,0.042,0.096
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.3.1 Monitor Microgravity Conditions,0.257,0.041,0.808,0.0,0.0,0.0
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.3.2 Detect Off-Nominal Microgravity Conditions,0.52,0.081,1.599,0.037,0.012,0.096
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.274,0.288,0.538,0.036,0.012,0.086
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",2.1.1 Inspect System,0.367,0.184,0.853,0.04,0.225,0.136
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",2.1.2 Calibrate System,0.314,0.258,0.589,0.04,0.225,0.136
O.17,O.17 Supply Chain Management,"The system shall incorporate supply chain management protocols capable of tracking and verifying the delivery of 95% of raw materials and components within ±5 days of scheduled delivery dates during nominal operations, as verified through system performance simulations and operational data analysis.",2.1.4 Repair System,0.315,0.269,0.581,0.04,0.225,0.136
